title,price,date,location_site,category_site,area,post_type,room_count,parking,mortgage,rent,elevator,warehouse,age
خانه ویلایی طبقه اول,,2023-08-18 08:54:54,golestan,house-apartment-for-rent,90.0,خانه,2.0,,100000000.0,3000000.0,,,10.0
رهن و اجاره ه خانه ویلایی دربست,,2023-08-18 08:54:54,golestan,house-apartment-for-rent,117.0,ویلا,4.0,True,150000000.0,5000000.0,,,12.0
اجاره منزل مسکونی,,2023-08-18 08:54:55,golestan,house-apartment-for-rent,189.0,خانه,1.0,True,40000000.0,2000000.0,,True,2.0
اپارتمان.رهن.,,2023-08-18 08:54:55,golestan,house-apartment-for-rent,85.0,آپارتمان,2.0,,285000000.0,500000.0,,,10.0
رهن کامل ویلایی 3 خواب بازسازی شده تخلیه,,2023-08-18 08:54:55,golestan,house-apartment-for-rent,171.0,خانه,3.0,True,,,,True,4.0
خونه طبقه 2 شهرک خیام,,2023-08-18 08:54:55,golestan,house-apartment-for-rent,120.0,خانه,2.0,,220000000.0,,,,14.0
اجاره مسکونی 90متر,,2023-08-18 08:54:55,golestan,house-apartment-for-rent,90.0,خانه,2.0,,100000000.0,3000000.0,,True,1.0
فروش آپارتمان 75متری مسکن مهر پیرحاجی,830000000.0,2023-08-18 08:54:55,golestan,houses-apartments-for-sale,75.0,آپارتمان,2.0,True,,,True,,9.0
فروش آپارتمان 106 متر در آزادشهر,1100000000.0,2023-08-18 08:54:55,golestan,houses-apartments-for-sale,106.0,آپارتمان,2.0,True,,,,True,13.0
ویلایی دو طبقه دارای سند ششدانگ 185 متر,3000000000.0,2023-08-18 08:54:55,golestan,houses-apartments-for-sale,185.0,خانه و کلنگی,4.0,True,,,,True,6.0
خانه 80 متری کلید اول در نگین شهر مسکن مهر,965000000.0,2023-08-18 08:54:55,golestan,houses-apartments-for-sale,80.0,خانه و کلنگی,2.0,True,,,,True,
فروش خانه 170 متر دو طبقه ای در آزادشهر,1600000000.0,2023-08-18 08:54:55,golestan,houses-apartments-for-sale,170.0,خانه و کلنگی,2.0,True,,,,True,1.0
آپارتمان،92 متر،خ فرودگاه،لوکس,2300000000.0,2023-08-18 08:54:55,golestan,houses-apartments-for-sale,92.0,آپارتمان,2.0,True,,,True,True,9.0
خانه ویلایی بهشتی 10 پلاک 13,1800000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,230.0,خانه و کلنگی,3.0,,,,,,19.0
خانه مسکونی حیاط دار,900000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,110.0,خانه و کلنگی,2.0,True,,,,True,16.0
فروش آپارتمان 96 متری پشت مصلی خ گنبد,1600000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,96.0,آپارتمان,2.0,True,,,True,True,
تجاری ،مسکونی نوساز سند ششدانگ کمربندی شهید کوهساری,5500000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,100.0,خانه و کلنگی,2.0,True,,,,True,
مسکن مهر ازدارتپه طبقه اول,700000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,75.0,آپارتمان,2.0,True,,,True,True,10.0
ویلایی روستای خاندوز سادات 250متری,1050000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,250.0,خانه و کلنگی,2.0,True,,,,True,12.0
آپارتمان 85 متری کوچه کامیاب خیابان گنبد,1030000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,85.0,آپارتمان,2.0,True,,,True,True,8.0
مسکن مهر طبقه اول سند تک برگ ششدانگ آزاد 75متر,720000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,75.0,آپارتمان,2.0,True,,,True,True,11.0
آپارتمان مسکن مهر ازدارتپه رو به باغ,710000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,75.0,آپارتمان,2.0,True,,,True,True,11.0
منزل ویلایی نوساز لاکچری 16متری نواب,8500000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,266.0,خانه و کلنگی,3.0,True,,,True,True,1.0
فروش خانه و کلنگی 125 متر در آزادشهر,1500000000.0,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,125.0,خانه و کلنگی,2.0,,,,,,22.0
فروش خانه در کوسه 110متر,,2023-08-18 08:54:56,golestan,houses-apartments-for-sale,110.0,خانه و کلنگی,0.0,,,,,,14.0
خانه ویلایی پاسدار 13 دارای سند ششدانگ 264متر,2400000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,264.0,خانه و کلنگی,2.0,True,,,,True,22.0
منزل ویلایی کوچه هفتم خیابان گرگان,2050000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,154.0,خانه و کلنگی,2.0,True,,,,,5.0
آپارتمان 127 متری فول امکانات روبروی آموزش و پرورش,1700000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,127.0,آپارتمان,2.0,True,,,True,True,1.0
فروشی 74متر خانه 2طبقه,,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,74.0,آپارتمان,2.0,True,,,,True,3.0
فروش آپارتمان 110متر,1300000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,110.0,آپارتمان,2.0,,,,,True,10.0
آپارتمان 128 متر در آزادشهر,,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,128.0,آپارتمان,2.0,True,,,True,True,
آپارتمان 87 متری اوایل خیابان رضوان,1200000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,87.0,آپارتمان,2.0,True,,,True,True,11.0
فروش واحد آپارتمانی 123 متر,3444000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,123.0,آپارتمان,2.0,True,,,True,True,2.0
فروش آپارتمان 92 متر در آزادشهر,,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,92.0,آپارتمان,2.0,,,,,,10.0
خانه نو ساز حیاط جلو ماشین رو با سند تک برگ,980000000.0,2023-08-18 08:54:57,lorestan,houses-apartments-for-sale,104.0,خانه و کلنگی,1.0,,,,,,12.0
واحد 90 متری مهرشهرآزادشهر,720000000.0,2023-08-18 08:54:57,golestan,houses-apartments-for-sale,90.0,آپارتمان,2.0,True,,,True,True,9.0
آپارتمان کلیداول 128متری,1700000000.0,2023-08-18 08:54:58,golestan,houses-apartments-for-sale,128.0,آپارتمان,2.0,True,,,True,True,1.0
آپارتمان سه خوابه شیک,3000000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,180.0,آپارتمان,3.0,True,,,True,,4.0
فروش سه دستگاه خانه انباری پارکینگ حیاط بزرگ بهترین موقعیت,7000000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,,,1.0,,,,,,
آپارتمان 87 متر مسکن مهر,1200000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,87.0,آپارتمان,2.0,,,,True,True,10.0
فروش اپارتمان فول امکانات خیابان سعدی,2280000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,9152.0,آپارتمان,2.0,True,,,True,True,6.0
خانه ناصردین معاوضه باخانه درازنا,,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,130.0,خانه و کلنگی,1.0,,,,,True,12.0
ساختمان مسکونی,,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,371.0,خانه و کلنگی,,True,,,,True,
2 طبقه در گرجی,1450000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,90.0,آپارتمان,2.0,True,,,,True,3.0
فروش خانه ویلایی کوی طلاب ایرانمهر ششم,4050000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,183.0,خانه و کلنگی,2.0,True,,,,True,32.0
خانه ویلایی 270متری در شهرک دارایی,2400000000.0,2023-08-18 08:54:58,lorestan,houses-apartments-for-sale,270.0,خانه و کلنگی,2.0,True,,,,,12.0
خانه فروشی ناصرالدین 100 متر,580000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,100.0,,1.0,,,,,,
ویلایی بازسازی شده,1500000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,100.0,خانه و کلنگی,2.0,,,,,,6.0
کلنگی مناسب ساخت گلشن2,4600000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,200.0,,3.0,,,,,,
خانه ویلایی ماشینرو102 متری,1650000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,102.0,خانه و کلنگی,1.0,True,,,,True,5.0
آپارتمان مسکن مهر 87 متر,1200000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,87.0,آپارتمان,2.0,,,,True,True,10.0
اپارتمان تکواحدی نوساز فول امکانات,1800000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,100.0,آپارتمان,2.0,True,,,,True,2.0
مسکن مهر بلوکA2,1000000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,85.0,آپارتمان,2.0,,,,True,True,10.0
فروش ساختمان,4500000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,240.0,خانه و کلنگی,2.0,True,,,,,21.0
فروش خانه خصوصی,,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,260.0,خانه و کلنگی,2.0,True,,,,True,4.0
منزل مسکونی دوبلکس بلوار جهاد.,,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,250.0,خانه و کلنگی,4.0,True,,,True,,3.0
فروش آپارتمان نوساز,1596000000.0,2023-08-18 08:54:59,lorestan,houses-apartments-for-sale,98.0,آپارتمان,2.0,True,,,True,True,
خانه مستقل,1500000000.0,2023-08-18 08:55:00,lorestan,houses-apartments-for-sale,95.0,خانه و کلنگی,2.0,,,,,,19.0
آپارتمان 60 متری,,2023-08-18 08:55:01,lorestan,house-apartment-for-rent,60.0,خانه,1.0,,15000000.0,2500000.0,,True,14.0
فاز2 کوی ارتش ویلائی همکف جنوبی ماشین رو,,2023-08-18 08:55:01,lorestan,house-apartment-for-rent,164.0,خانه,2.0,True,200000000.0,3500000.0,,True,8.0
خانه ویلایی نو ساز,,2023-08-18 08:55:01,lorestan,house-apartment-for-rent,120.0,خانه,2.0,True,420000000.0,,,True,1.0
خانه اجاره,,2023-08-18 08:55:01,lorestan,house-apartment-for-rent,135.0,آپارتمان,1.0,,150000000.0,,,True,8.0
خاستارخانه,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,70.0,آپارتمان,2.0,,60000000.0,2000000.0,True,True,4.0
خانه کلید اول ترو تمیز محله امن و آرام,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,60.0,خانه,1.0,,70000000.0,,,True,
خواستار خانه اجاره ای,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,50.0,آپارتمان,1.0,,50000000.0,1000000.0,,,5.0
2 واحد همکف و طبقه دوم فاز 2 فرهنگیان,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,70.0,آپارتمان,1.0,True,150000000.0,500000.0,,True,8.0
منزل مسکونی 140 متری طبقه زیر 4 پله,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,140.0,خانه,2.0,,150000000.0,,,,4.0
ساختمان اجاره ای ناصرالدین ایثارگر 12,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,104.0,خانه,2.0,,120000000.0,300000.0,,True,12.0
خانه ویلایی اجاره ای,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,115.0,خانه,1.0,True,250000000.0,,,True,12.0
اجاره واحد آپارتمانی بهار,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,90.0,آپارتمان,2.0,True,300000000.0,3000000.0,True,,6.0
خانه ویلایی در باغ موری 200متر,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,200.0,خانه,2.0,True,100000000.0,1000000.0,,,9.0
کل ساختمان دو طبقه طبقه اول راه جدا حیاط 80 متر,,2023-08-18 08:55:02,lorestan,house-apartment-for-rent,180.0,خانه,1.0,,200000000.0,,,True,12.0
آپارتمان80متری حوزه علمیه,,2023-08-18 08:55:03,lorestan,house-apartment-for-rent,80.0,آپارتمان,2.0,,120000000.0,2000000.0,,,1.0
فروش واحدآپارتمان,2790000000.0,2023-08-18 08:55:03,kermanshah-province,houses-apartments-for-sale,110.0,آپارتمان,2.0,,,,True,,7.0
اپارتمان دو طبقه,,2023-08-18 08:55:03,lorestan,house-apartment-for-rent,85.0,آپارتمان,1.0,,80000000.0,2800000.0,,,13.0
ساختمان دوطبقه شهرک شمالی,4800000000.0,2023-08-18 08:55:03,kermanshah-province,houses-apartments-for-sale,292.0,آپارتمان,4.0,True,,,,True,13.0
آپارتمان 84 متری میدان رسالت الهیه,2400000000.0,2023-08-18 08:55:03,kermanshah-province,houses-apartments-for-sale,84.0,آپارتمان,2.0,True,,,True,True,12.0
خونه ویلایی 200متری شمالی واقع در سی‌متری دوم,12500000000.0,2023-08-18 08:55:03,kermanshah-province,houses-apartments-for-sale,200.0,خانه و کلنگی,3.0,True,,,,True,32.0
90متر خانه 3طبقه باموقعیت تجاری,2600000000.0,2023-08-18 08:55:03,kermanshah-province,houses-apartments-for-sale,90.0,خانه و کلنگی,3.0,True,,,,True,12.0
خانه ویلایی،100متر،شهرک امام.,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,100.0,خانه,1.0,,100000000.0,500000.0,,True,2.0
اجاره منزل مسکونی,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,80.0,ویلا,1.0,True,200000000.0,,,,5.0
خانه ویلایی کاظم آباد صدیق 5,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,90.0,خانه,1.0,,100000000.0,1000000.0,,,16.0
معاوضه 3 طبقه آپارتمان تجاری مسکونی دوبر مسیرنفت کوی شهیدان,5800000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,205.0,آپارتمان,1.0,,,,,,12.0
90متر اجاره خانه ویلایی کاظم آباد صدیق 5,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,90.0,خانه,1.0,,100000000.0,1000000.0,,,16.0
رهن واجاره خانه ویلایی 120متری,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,120.0,خانه,4.0,,350000000.0,,,,12.0
خانه 60 متری فوری اجاره داده میشود,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,60.0,آپارتمان,1.0,,50000000.0,800000.0,,,7.0
گلدشت غربی طبقه بالا,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,180.0,آپارتمان,2.0,,200000000.0,1800.0,,True,10.0
فروش خانه آپارتمانی,2000000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,63.0,آپارتمان,2.0,True,,,,True,16.0
رهن کامل و اجاره 90متری واحد مسکن مهر شهرک المهدی,,2023-08-18 08:55:04,lorestan,house-apartment-for-rent,90.0,آپارتمان,2.0,True,120000000.0,1000000.0,True,True,12.0
اپارتمان 80 مترمتخصصین ، فراز,1390000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,80.0,آپارتمان,2.0,True,,,,True,15.0
خونه ویلایی 91 متری،,1400000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,91.0,خانه و کلنگی,1.0,True,,,,True,32.0
آپارتمان 70 متری / الهیه,2400000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,70.0,آپارتمان,2.0,True,,,True,True,9.0
خرید واحدهای مسکن مهر تپه کوله,900000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,75.0,آپارتمان,2.0,True,,,,True,1.0
آپارتمان در کرمانشاه,1800000000.0,2023-08-18 08:55:04,kermanshah-province,houses-apartments-for-sale,73.0,آپارتمان,2.0,,,,True,True,5.0
مجتمع رضویه پرواز خیابان نصر,1800000000.0,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,88.0,آپارتمان,2.0,,,,True,True,8.0
فروش آپارتمان 140 متر در گیلانغرب,500000000.0,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,140.0,آپارتمان,3.0,True,,,True,True,
فروش مسکن مهر پاوه,,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,90.0,,2.0,,,,,,
واحد نیمه کاره 75 متری,,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,75.0,آپارتمان,1.0,,,,True,,
خریدار خانه هستم تاسیسد ملیون,,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,111236.0,,,,,,,,
خانه نو ساز روانسر,,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,140.0,آپارتمان,2.0,True,,,,True,1.0
68متر خانه نوکان فروشی,700000000.0,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,68.0,,1.0,,,,,,
فروش تک واحدی طبقه سوم تراس دوبر پارکینگ انباری موقعیت عالی,3000000000.0,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,195000000.0,آپارتمان,2.0,True,,,,True,12.0
مسکن مهر سجادیه75متر,900000000.0,2023-08-18 08:55:05,kermanshah-province,houses-apartments-for-sale,75.0,آپارتمان,2.0,True,,,True,,9.0
دوطبقه فروش,1900000000.0,2023-08-18 08:55:06,kermanshah-province,houses-apartments-for-sale,110.0,آپارتمان,1.0,,,,,,27.0
یک واحد آپارتمان 3 خوابه شیک,,2023-08-18 08:55:07,kermanshah-province,house-apartment-for-rent,200.0,آپارتمان,3.0,True,200000000.0,5000000.0,,True,4.0
خانه 85 متری شهرک مهدیه,,2023-08-18 08:55:07,kermanshah-province,house-apartment-for-rent,85.0,خانه,1.0,True,600000000.0,25000000.0,True,,9.0
مجتمع یاس ظفر 78متر دوخواب,,2023-08-18 08:55:07,kermanshah-province,house-apartment-for-rent,78.0,آپارتمان,,True,150000000.0,2000000.0,True,True,10.0
